1.2709229195,1.2958317776
1.4931179958,1.1004229455
1.2789911175,1.6389156973
1.4614802806,1.3596826745
1.3681830161,1.2140161167
1.6166338403,2.2934057835
1.4583580614,1.4352719202
1.534805319,1.3174861603
1.308511048,0.6899097094
1.4557966541,1.315895958
1.5785701061,0.4015399308
1.2232893958,0.9770750884
2.1514227723,1.1346733541
1.2597914797,0.8567926275
1.2232893958,0.9770750884
3.0974000573,1.7917780736
1.849413206,0.9418427932
1.2093704965,1.3055263141
1.4614802806,1.3596826745
1.601880782,1.2890066352
1.3451823195,1.4695904523
1.0108664806,0.831441297
1.7657580024,1.6033723135
1.2093704965,1.3055263141
1.531539872,1.4415758224
1.4217223186,1.532927686
1.274246676,1.0743773331
1.2410390286,1.2911782436
1.4327418761,0.8655560844
1.1826993851,0.8746046737
1.3660345807,1.4464592497
1.8075284673,2.4306068651
1.3182387645,1.3670025842
1.2780829768,1.9756696514
1.7677700375,1.991353877
2.0712902195,1.1983556281
1.2849901746,1.3282636936
1.308511048,0.6899097094
1.5574103239,0.9341568393
1.4206772871,1.5926442479
2.1514227723,1.1346733541
1.5566986016,1.4864595101
1.6033233882,1.914716616
1.6033233882,1.914716616
1.2093704965,1.3055263141
1.3990821008,1.4137150002
1.4876413877,1.1637167286
1.4025322278,2.0331799966
1.4131858993,1.8325014687
1.4968639632,1.727379385
1.1305645941,0.996517659
3.3723920329,0.8380961987
1.2188379777,1.59013074
1.7677700375,1.991353877
1.4857205554,1.0747846902
1.7769680741,1.3199001811
2.8176728987,0.8666055312
1.421765033,1.3401866277
2.0712902195,1.1983556281
1.4370795583,1.9958115494
1.2618327621,1.5686581422
2.3893248703,3.1549885466
1.3990821008,1.4137150002
1.5109113976,1.3301968551
1.4131858993,1.8325014687
1.3660345807,1.4464592497
1.4280054973,1.2114943157
1.534805319,1.3174861603
1.0138080151,0.7220754568
1.9106476627,1.5904388262
1.281873529,1.2676265783
1.2597914797,0.8567926275
1.7887993909,2.402362671
1.5900896662,1.4199897535
1.4263666378,1.0788254784
1.3072116828,1.920325426
1.7060588518,2.2972172456
0.9376839606,0.5757508896
1.2888040383,1.2815178913
1.7085839396,2.6437241317
1.2168911665,1.2530349855
1.2319844418,0.9139147976
1.2789911175,1.6389156973
1.4712863082,1.2493166356
1.2930868841,0.7242924726
1.4673966283,1.7984922326
1.281873529,1.2676265783
1.4583580614,1.4352719202
1.1434545598,1.6451538435
1.4857205554,1.0747846902
1.7258569221,0.7656079217
1.3332067352,1.1934361641
2.7486407567,0.8146502667
1.5719716122,1.5861089646
1.319708422,0.7317877426
1.7776194956,1.7693373809
1.4712863082,1.2493166356
1.4655990359,1.231759838
1.5327377441,1.9768309867
1.3597325488,0.7774262901
1.1801710885,1.2087768284
1.4645857688,0.9179121902
1.3816832042,0.7873633846
2.0379556682,2.1028007011
1.5529013922,1.1409307816
1.4047624387,1.7579214751
1.1594885868,1.2197798087
1.2739562181,0.7310453203
1.6027508571,1.3498117146
1.8192229637,1.737447056
1.4226644187,1.6921204531
1.0578621447,1.421720761
1.563236309,1.1052350309
1.2410390286,1.2911782436
1.2341534792,0.8346755366
1.2168911665,1.2530349855
1.281873529,1.2676265783
1.6665361177,1.3512117058
1.4655990359,1.231759838
1.5834735213,0.6228873698
1.6166338403,2.2934057835
1.7085839396,2.6437241317
1.2618327621,1.5686581422
1.849413206,0.9418427932
1.4327418761,0.8655560844
1.4931179958,1.1004229455
1.4224501696,1.67139013
1.3839698098,1.2256348104
1.0578621447,1.421720761
1.709822963,1.7902479645
1.1594885868,1.2197798087
1.1196111212,2.3785955358
1.6530257358,1.9565916034
1.1907572295,1.5041374496
1.4931179958,1.1004229455
1.3717880105,0.8307019004
1.8075284673,2.4306068651
1.5834735213,0.6228873698
1.2618327621,1.5686581422
1.1907572295,1.5041374496
2.3893248703,3.1549885466
1.1826993851,0.8746046737
1.4280054973,1.2114943157
1.6027508571,1.3498117146
1.4655990359,1.231759838
1.270105644,1.8719722646
1.2186390295,1.5280153025
1.1294816621,1.3362751519
1.0030209268,1.3585849708
1.2472244091,1.4437317415
1.3332067352,1.1934361641
1.3306322646,1.1988509608
1.1594885868,1.2197798087
1.8102718812,1.7865898867
1.5558269791,1.3690734994
1.410584757,0.8736248556
1.3029576762,1.2989040277
